Role;MeasurePoint;LocalIP(String);IP(Zero);Port;AppIdentifier;Session;Trial;ResultSize;Serial;ReplicationID;Subserial;ExecutingHost;CurrentTime;SystemStart;Duration
0;-2;0.0.0.0;0;0;1362286994;347;985;0;0;0;0;0.0.0.0;1445028959828;1445028959827;1;
0;0;0.0.0.0;0;32685;1362286994;347;985;0;1;0;0;0.0.0.0;1445028959830;1445028959827;3;
0;0;0.0.0.0;0;32685;1362286994;347;985;0;1;1;0;0.0.0.0;1445028959830;1445028959827;3;
0;0;0.0.0.0;0;32685;1362286994;347;985;0;1;2;0;0.0.0.0;1445028959830;1445028959827;3;
0;0;0.0.0.0;0;32685;1362286994;347;985;0;1;3;0;0.0.0.0;1445028959830;1445028959827;3;
